ID,Year,UTM_E,UTM_N,Location_Valley
13105,2015,525455.5607,8676981.228,Adventdalen
13106,2015,525456.5607,8676981.278,Adventdalen
13107,2015,525457.5607,8676981.328,Adventdalen
13108,2015,525458.5607,8676981.378,Adventdalen
13109,2015,525459.5607,8676981.428,Adventdalen
13110,2015,525460.5607,8676981.478,Adventdalen
13111,2015,525461.5607,8676981.528,Adventdalen
13112,2015,525462.5607,8676981.578,Adventdalen
13113,2015,525463.5607,8676981.628,Adventdalen
13114,2015,525464.5607,8676981.678,Adventdalen
13115,2015,525465.5607,8676981.728,Adventdalen
13116,2015,525466.5607,8676981.778,Adventdalen
13117,2015,525467.5607,8676981.828,Adventdalen
13118,2015,525468.5607,8676981.878,Adventdalen
13119,2015,525469.5607,8676981.928,Adventdalen
13120,2015,525470.5607,8676981.978,Adventdalen
13121,2015,525471.5607,8676982.028,Adventdalen
13122,2015,525472.5607,8676982.078,Adventdalen
13123,2015,525473.5607,8676982.128,Adventdalen
13124,2015,525474.5607,8676982.178,Adventdalen
13125,2015,525475.5607,8676982.228,Adventdalen
13126,2015,525476.5607,8676982.278,Adventdalen
13127,2015,525477.5607,8676982.328,Adventdalen
13128,2015,525478.5607,8676982.378,Adventdalen
13129,2015,525479.5607,8676982.428,Adventdalen
13130,2015,525480.5607,8676982.478,Adventdalen
13131,2015,525481.5607,8676982.528,Adventdalen
13132,2015,525482.5607,8676982.578,Adventdalen
13133,2015,525483.5607,8676982.628,Adventdalen
13134,2015,525484.5607,8676982.678,Adventdalen
13135,2015,525485.5607,8676982.728,Adventdalen
13136,2015,525486.5607,8676982.778,Adventdalen
13137,2015,525487.5607,8676982.828,Adventdalen
13138,2015,525488.5607,8676982.878,Adventdalen
13139,2015,525489.5607,8676982.928,Adventdalen
13140,2015,525490.5607,8676982.978,Adventdalen
13141,2015,525491.5607,8676983.028,Adventdalen
13142,2015,525492.5607,8676983.078,Adventdalen
13143,2015,525493.5607,8676983.128,Adventdalen
13144,2015,525494.5607,8676983.178,Adventdalen
13145,2015,525495.5607,8676983.228,Adventdalen
13146,2015,525496.5607,8676983.278,Adventdalen
13147,2015,525497.5607,8676983.328,Adventdalen
13148,2015,525498.5607,8676983.378,Adventdalen
13149,2015,525499.5607,8676983.428,Adventdalen
13150,2015,525500.5607,8676983.478,Adventdalen
13151,2015,525501.5607,8676983.528,Adventdalen
13152,2015,525502.5607,8676983.578,Adventdalen
13153,2015,525503.5607,8676983.628,Adventdalen
13154,2015,525504.5607,8676983.678,Adventdalen
13155,2015,525505.5607,8676983.728,Adventdalen
13156,2015,525506.5607,8676983.778,Adventdalen
13157,2015,525507.5607,8676983.828,Adventdalen
13158,2015,525508.5607,8676983.878,Adventdalen
13159,2015,525509.5607,8676983.928,Adventdalen
13160,2015,525510.5607,8676983.978,Adventdalen
13161,2015,525511.5607,8676984.028,Adventdalen
13162,2015,525512.5607,8676984.078,Adventdalen
13163,2015,525513.5607,8676984.128,Adventdalen
13164,2015,525514.5607,8676984.178,Adventdalen
13165,2015,525515.5607,8676984.228,Adventdalen
13166,2015,525516.5607,8676984.278,Adventdalen
13167,2015,525517.5607,8676984.328,Adventdalen
13168,2015,525518.5607,8676984.378,Adventdalen
13169,2015,525519.5607,8676984.428,Adventdalen
13170,2015,525520.5607,8676984.478,Adventdalen
13171,2015,525521.5607,8676984.528,Adventdalen
13172,2015,525522.5607,8676984.578,Adventdalen
13173,2015,525523.5607,8676984.628,Adventdalen
13174,2015,525524.5607,8676984.678,Adventdalen
13175,2015,525525.5607,8676984.728,Adventdalen
13176,2015,525526.5607,8676984.778,Adventdalen
13177,2015,525527.5607,8676984.828,Adventdalen
13178,2015,525528.5607,8676984.878,Adventdalen
13179,2015,525529.5607,8676984.928,Adventdalen
13180,2015,525530.5607,8676984.978,Adventdalen
13181,2015,525531.5607,8676985.028,Adventdalen
13182,2015,525532.5607,8676985.078,Adventdalen
13183,2015,525533.5607,8676985.128,Adventdalen
13184,2015,525534.5607,8676985.178,Adventdalen
13185,2015,525535.5607,8676985.228,Adventdalen
13186,2015,525536.5607,8676985.278,Adventdalen
13187,2015,525537.5607,8676985.328,Adventdalen
13188,2015,525538.5607,8676985.378,Adventdalen
13189,2015,525539.5607,8676985.428,Adventdalen
13190,2015,525540.5607,8676985.478,Adventdalen
13191,2015,525541.5607,8676985.528,Adventdalen
13192,2015,525542.5607,8676985.578,Adventdalen
13193,2015,525543.5607,8676985.628,Adventdalen
13194,2015,525544.5607,8676985.678,Adventdalen
13195,2015,525545.5607,8676985.728,Adventdalen
13196,2015,525546.5607,8676985.778,Adventdalen
13197,2015,525547.5607,8676985.828,Adventdalen
13198,2015,525548.5607,8676985.878,Adventdalen
13199,2015,525549.5607,8676985.928,Adventdalen
13200,2015,525550.5607,8676985.978,Adventdalen
13201,2015,525551.5607,8676986.028,Adventdalen
13202,2015,525552.5607,8676986.078,Adventdalen
13203,2015,525553.5607,8676986.128,Adventdalen
13204,2015,525554.5607,8676986.178,Adventdalen
13205,2015,525555.5607,8676986.228,Adventdalen
13206,2015,525556.5607,8676986.278,Adventdalen
13207,2015,525557.5607,8676986.328,Adventdalen
13208,2015,525558.5607,8676986.378,Adventdalen
13209,2015,525559.5607,8676986.428,Adventdalen
13210,2015,525560.5607,8676986.478,Adventdalen
13211,2015,525561.5607,8676986.528,Adventdalen
13212,2015,525562.5607,8676986.578,Adventdalen
13213,2015,525563.5607,8676986.628,Adventdalen
13214,2015,525564.5607,8676986.678,Adventdalen
13215,2015,525565.5607,8676986.728,Adventdalen
13216,2015,525566.5607,8676986.778,Adventdalen
13217,2015,525567.5607,8676986.828,Adventdalen
13218,2015,525568.5607,8676986.878,Adventdalen
13219,2015,525569.5607,8676986.928,Adventdalen
13220,2015,525570.5607,8676986.978,Adventdalen
13221,2015,525571.5607,8676987.028,Adventdalen
13222,2015,525572.5607,8676987.078,Adventdalen
13223,2015,525573.5607,8676987.128,Adventdalen
13224,2015,525574.5607,8676987.178,Adventdalen
13225,2015,525575.5607,8676987.228,Adventdalen
13226,2015,525576.5607,8676987.278,Adventdalen
13227,2015,525577.5607,8676987.328,Adventdalen
13228,2015,525578.5607,8676987.378,Adventdalen
13229,2015,525579.5607,8676987.428,Adventdalen
13230,2015,525580.5607,8676987.478,Adventdalen
13231,2015,525581.5607,8676987.528,Adventdalen
13232,2015,525582.5607,8676987.578,Adventdalen
13233,2015,525583.5607,8676987.628,Adventdalen
13234,2015,525584.5607,8676987.678,Adventdalen
13235,2015,525585.5607,8676987.728,Adventdalen
13236,2015,525586.5607,8676987.778,Adventdalen
13237,2015,525587.5607,8676987.828,Adventdalen
13238,2015,525588.5607,8676987.878,Adventdalen
13239,2015,525589.5607,8676987.928,Adventdalen
13240,2015,525590.5607,8676987.978,Adventdalen
13241,2015,525591.5607,8676988.028,Adventdalen
13242,2015,525592.5607,8676988.078,Adventdalen
13243,2015,525593.5607,8676988.128,Adventdalen
13244,2015,525594.5607,8676988.178,Adventdalen
13245,2015,525595.5607,8676988.228,Adventdalen
13246,2015,525596.5607,8676988.278,Adventdalen
13247,2015,525597.5607,8676988.328,Adventdalen
13248,2015,525598.5607,8676988.378,Adventdalen
13249,2015,525599.5607,8676988.428,Adventdalen
13250,2015,525600.5607,8676988.478,Adventdalen
13251,2015,525601.5607,8676988.528,Adventdalen
13252,2015,525602.5607,8676988.578,Adventdalen
13253,2015,525603.5607,8676988.628,Adventdalen
13254,2015,525604.5607,8676988.678,Adventdalen
13255,2015,525605.5607,8676988.728,Adventdalen
13256,2015,525606.5607,8676988.778,Adventdalen
13257,2015,525607.5607,8676988.828,Adventdalen
13258,2015,525608.5607,8676988.878,Adventdalen
13259,2015,525609.5607,8676988.928,Adventdalen
13260,2015,525610.5607,8676988.978,Adventdalen
13261,2015,525611.5607,8676989.028,Adventdalen
13262,2015,525612.5607,8676989.078,Adventdalen
13263,2015,525613.5607,8676989.128,Adventdalen
13264,2015,525614.5607,8676989.178,Adventdalen
13265,2015,525615.5607,8676989.228,Adventdalen
13266,2015,525616.5607,8676989.278,Adventdalen
13267,2015,525617.5607,8676989.328,Adventdalen
13268,2015,525618.5607,8676989.378,Adventdalen
13269,2015,525619.5607,8676989.428,Adventdalen
13270,2015,525620.5607,8676989.478,Adventdalen
13271,2015,525621.5607,8676989.528,Adventdalen
13272,2015,525622.5607,8676989.578,Adventdalen
13273,2015,525623.5607,8676989.628,Adventdalen
13274,2015,525624.5607,8676989.678,Adventdalen
13275,2015,525625.5607,8676989.728,Adventdalen
13276,2015,525626.5607,8676989.778,Adventdalen
13277,2015,525627.5607,8676989.828,Adventdalen
13278,2015,525628.5607,8676989.878,Adventdalen
13279,2015,525629.5607,8676989.928,Adventdalen
13280,2015,525630.5607,8676989.978,Adventdalen
13281,2015,525428.1305,8677620.32,Adventdalen
13282,2015,525427.1805,8677620.67,Adventdalen
13283,2015,525426.2305,8677621.02,Adventdalen
13284,2015,525425.2805,8677621.37,Adventdalen
13285,2015,525424.3305,8677621.72,Adventdalen
13286,2015,525423.3805,8677622.07,Adventdalen
13287,2015,525422.4305,8677622.42,Adventdalen
13288,2015,525421.4805,8677622.77,Adventdalen
13289,2015,525420.5305,8677623.12,Adventdalen
13290,2015,525419.5805,8677623.47,Adventdalen
13291,2015,525418.6305,8677623.82,Adventdalen
13292,2015,525417.6805,8677624.17,Adventdalen
13293,2015,525416.7305,8677624.52,Adventdalen
13294,2015,525415.7805,8677624.87,Adventdalen
13295,2015,525414.8305,8677625.22,Adventdalen
13296,2015,525413.8805,8677625.57,Adventdalen
13297,2015,525412.9305,8677625.92,Adventdalen
13298,2015,525411.9805,8677626.27,Adventdalen
13299,2015,525411.0305,8677626.62,Adventdalen
13300,2015,525410.0805,8677626.97,Adventdalen
13301,2015,525409.1305,8677627.32,Adventdalen
13302,2015,525408.1805,8677627.67,Adventdalen
13303,2015,525407.2305,8677628.02,Adventdalen
13304,2015,525406.2805,8677628.37,Adventdalen
13305,2015,525405.3305,8677628.72,Adventdalen
13306,2015,525404.3805,8677629.07,Adventdalen
13307,2015,525403.4305,8677629.42,Adventdalen
13308,2015,525402.4805,8677629.77,Adventdalen
13309,2015,525401.5305,8677630.12,Adventdalen
13310,2015,525400.5805,8677630.47,Adventdalen
13311,2015,525399.6305,8677630.82,Adventdalen
13312,2015,525398.6805,8677631.17,Adventdalen
13313,2015,525397.7305,8677631.52,Adventdalen
13314,2015,525396.7805,8677631.87,Adventdalen
13315,2015,525395.8305,8677632.22,Adventdalen
13316,2015,525394.8805,8677632.57,Adventdalen
13317,2015,525393.9305,8677632.92,Adventdalen
13318,2015,525392.9805,8677633.27,Adventdalen
13319,2015,525392.0305,8677633.62,Adventdalen
13320,2015,525391.0805,8677633.97,Adventdalen
13321,2015,525390.1305,8677634.32,Adventdalen
13322,2015,525389.1805,8677634.67,Adventdalen
13323,2015,525388.2305,8677635.02,Adventdalen
13324,2015,525387.2805,8677635.37,Adventdalen
13325,2015,525386.3305,8677635.72,Adventdalen
13326,2015,525385.3805,8677636.07,Adventdalen
13327,2015,525384.4305,8677636.42,Adventdalen
13328,2015,525383.4805,8677636.77,Adventdalen
13329,2015,525382.5305,8677637.12,Adventdalen
13330,2015,525381.5805,8677637.47,Adventdalen
13331,2015,525380.6305,8677637.82,Adventdalen
13332,2015,525379.6805,8677638.17,Adventdalen
13333,2015,525378.7305,8677638.52,Adventdalen
13334,2015,525377.7805,8677638.87,Adventdalen
13335,2015,525376.8305,8677639.22,Adventdalen
13336,2015,525375.8805,8677639.57,Adventdalen
13337,2015,525374.9305,8677639.92,Adventdalen
13338,2015,525373.9805,8677640.27,Adventdalen
13339,2015,525373.0305,8677640.62,Adventdalen
13340,2015,525372.0805,8677640.97,Adventdalen
13341,2015,525371.1305,8677641.32,Adventdalen
13342,2015,525370.1805,8677641.67,Adventdalen
13343,2015,525369.2305,8677642.02,Adventdalen
13344,2015,525368.2805,8677642.37,Adventdalen
13345,2015,525367.3305,8677642.72,Adventdalen
13346,2015,525366.3805,8677643.07,Adventdalen
13347,2015,525365.4305,8677643.42,Adventdalen
13348,2015,525364.4805,8677643.77,Adventdalen
13349,2015,525363.5305,8677644.12,Adventdalen
13350,2015,525362.5805,8677644.47,Adventdalen
13351,2015,525361.6305,8677644.82,Adventdalen
13352,2015,525360.6805,8677645.17,Adventdalen
13353,2015,525359.7305,8677645.52,Adventdalen
13354,2015,525358.7805,8677645.87,Adventdalen
13355,2015,525357.8305,8677646.22,Adventdalen
13356,2015,525356.8805,8677646.57,Adventdalen
13357,2015,525355.9305,8677646.92,Adventdalen
13358,2015,525354.9805,8677647.27,Adventdalen
13359,2015,525354.0305,8677647.62,Adventdalen
13360,2015,525353.0805,8677647.97,Adventdalen
13361,2015,525352.1305,8677648.32,Adventdalen
13362,2015,525351.1805,8677648.67,Adventdalen
13363,2015,525350.2305,8677649.02,Adventdalen
13364,2015,525349.2805,8677649.37,Adventdalen
13365,2015,525348.3305,8677649.72,Adventdalen
13366,2015,525347.3805,8677650.07,Adventdalen
13367,2015,525346.4305,8677650.42,Adventdalen
13368,2015,525345.4805,8677650.77,Adventdalen
13369,2015,525344.5305,8677651.12,Adventdalen
13370,2015,525343.5805,8677651.47,Adventdalen
13371,2015,525342.6305,8677651.82,Adventdalen
13372,2015,525341.6805,8677652.17,Adventdalen
13373,2015,525340.7305,8677652.52,Adventdalen
13374,2015,525339.7805,8677652.87,Adventdalen
13375,2015,525338.8305,8677653.22,Adventdalen
13376,2015,525337.8805,8677653.57,Adventdalen
13377,2015,525336.9305,8677653.92,Adventdalen
13378,2015,525335.9805,8677654.27,Adventdalen
13379,2015,525335.0305,8677654.62,Adventdalen
13380,2015,525334.0805,8677654.97,Adventdalen
13381,2015,523973.2033,8677940.001,Adventdalen
13382,2015,523972.2083,8677939.751,Adventdalen
13383,2015,523971.2133,8677939.501,Adventdalen
13384,2015,523970.2183,8677939.251,Adventdalen
13385,2015,523969.2233,8677939.001,Adventdalen
13386,2015,523968.2283,8677938.751,Adventdalen
13387,2015,523967.2333,8677938.501,Adventdalen
13388,2015,523966.2383,8677938.251,Adventdalen
13389,2015,523965.2433,8677938.001,Adventdalen
13390,2015,523964.2483,8677937.751,Adventdalen
13391,2015,523963.2533,8677937.501,Adventdalen
13392,2015,523962.2583,8677937.251,Adventdalen
13393,2015,523961.2633,8677937.001,Adventdalen
13394,2015,523960.2683,8677936.751,Adventdalen
13395,2015,523959.2733,8677936.501,Adventdalen
13396,2015,523958.2783,8677936.251,Adventdalen
13397,2015,523957.2833,8677936.001,Adventdalen
13398,2015,523956.2883,8677935.751,Adventdalen
13399,2015,523955.2933,8677935.501,Adventdalen
13400,2015,523954.2983,8677935.251,Adventdalen
13401,2015,523953.3033,8677935.001,Adventdalen
13402,2015,523952.3083,8677934.751,Adventdalen
13403,2015,523951.3133,8677934.501,Adventdalen
13404,2015,523950.3183,8677934.251,Adventdalen
13405,2015,523949.3233,8677934.001,Adventdalen
13406,2015,523948.3283,8677933.751,Adventdalen
13407,2015,523947.3333,8677933.501,Adventdalen
13408,2015,523946.3383,8677933.251,Adventdalen
13409,2015,523945.3433,8677933.001,Adventdalen
13410,2015,523944.3483,8677932.751,Adventdalen
13411,2015,523943.3533,8677932.501,Adventdalen
13412,2015,523942.3583,8677932.251,Adventdalen
13413,2015,523941.3633,8677932.001,Adventdalen
13414,2015,523940.3683,8677931.751,Adventdalen
13415,2015,523939.3733,8677931.501,Adventdalen
13416,2015,523938.3783,8677931.251,Adventdalen
13417,2015,523937.3833,8677931.001,Adventdalen
13418,2015,523936.3883,8677930.751,Adventdalen
13419,2015,523935.3933,8677930.501,Adventdalen
13420,2015,523934.3983,8677930.251,Adventdalen
13421,2015,523933.4033,8677930.001,Adventdalen
13422,2015,523932.4083,8677929.751,Adventdalen
13423,2015,523931.4133,8677929.501,Adventdalen
13424,2015,523930.4183,8677929.251,Adventdalen
13425,2015,523929.4233,8677929.001,Adventdalen
13426,2015,523928.4283,8677928.751,Adventdalen
13427,2015,523927.4333,8677928.501,Adventdalen
13428,2015,523926.4383,8677928.251,Adventdalen
13429,2015,523925.4433,8677928.001,Adventdalen
13430,2015,523924.4483,8677927.751,Adventdalen
13431,2015,523923.4533,8677927.501,Adventdalen
13432,2015,523922.4583,8677927.251,Adventdalen
13433,2015,523921.4633,8677927.001,Adventdalen
13434,2015,523920.4683,8677926.751,Adventdalen
13435,2015,523919.4733,8677926.501,Adventdalen
13436,2015,523918.4783,8677926.251,Adventdalen
13437,2015,523917.4833,8677926.001,Adventdalen
13438,2015,523916.4883,8677925.751,Adventdalen
13439,2015,523915.4933,8677925.501,Adventdalen
13440,2015,523914.4983,8677925.251,Adventdalen
13441,2015,523913.5033,8677925.001,Adventdalen
13442,2015,523912.5083,8677924.751,Adventdalen
13443,2015,523911.5133,8677924.501,Adventdalen
13444,2015,523910.5183,8677924.251,Adventdalen
13445,2015,523909.5233,8677924.001,Adventdalen
13446,2015,523908.5283,8677923.751,Adventdalen
13447,2015,523907.5333,8677923.501,Adventdalen
13448,2015,523906.5383,8677923.251,Adventdalen
13449,2015,523905.5433,8677923.001,Adventdalen
13450,2015,523904.5483,8677922.751,Adventdalen
13451,2015,523903.5533,8677922.501,Adventdalen
13452,2015,523902.5583,8677922.251,Adventdalen
13453,2015,523901.5633,8677922.001,Adventdalen
13454,2015,523900.5683,8677921.751,Adventdalen
13455,2015,523899.5733,8677921.501,Adventdalen
13456,2015,523898.5783,8677921.251,Adventdalen
13457,2015,523897.5833,8677921.001,Adventdalen
13458,2015,523896.5883,8677920.751,Adventdalen
13459,2015,523895.5933,8677920.501,Adventdalen
13460,2015,523894.5983,8677920.251,Adventdalen
13461,2015,523893.6033,8677920.001,Adventdalen
13462,2015,523892.6083,8677919.751,Adventdalen
13463,2015,523891.6133,8677919.501,Adventdalen
13464,2015,523890.6183,8677919.251,Adventdalen
13465,2015,523889.6233,8677919.001,Adventdalen
13466,2015,523888.6283,8677918.751,Adventdalen
13467,2015,523887.6333,8677918.501,Adventdalen
13468,2015,523886.6383,8677918.251,Adventdalen
13469,2015,523885.6433,8677918.001,Adventdalen
13470,2015,523884.6483,8677917.751,Adventdalen
13471,2015,523883.6533,8677917.501,Adventdalen
13472,2015,523882.6583,8677917.251,Adventdalen
13473,2015,523881.6633,8677917.001,Adventdalen
13474,2015,523880.6683,8677916.751,Adventdalen
13475,2015,523879.6733,8677916.501,Adventdalen
13476,2015,523878.6783,8677916.251,Adventdalen
13477,2015,523877.6833,8677916.001,Adventdalen
13478,2015,523876.6883,8677915.751,Adventdalen
13479,2015,523875.6933,8677915.501,Adventdalen
13480,2015,523874.6983,8677915.251,Adventdalen
13481,2015,523873.7033,8677915.001,Adventdalen
13482,2015,523872.7083,8677914.751,Adventdalen
13483,2015,523871.7133,8677914.501,Adventdalen
13484,2015,523870.7183,8677914.251,Adventdalen
13485,2015,523869.7233,8677914.001,Adventdalen
13486,2015,523868.7283,8677913.751,Adventdalen
13487,2015,523867.7333,8677913.501,Adventdalen
13488,2015,523866.7383,8677913.251,Adventdalen
13489,2015,523865.7433,8677913.001,Adventdalen
13490,2015,523864.7483,8677912.751,Adventdalen
13491,2015,523863.7533,8677912.501,Adventdalen
13492,2015,523862.7583,8677912.251,Adventdalen
13493,2015,523861.7633,8677912.001,Adventdalen
13494,2015,523860.7683,8677911.751,Adventdalen
13495,2015,523859.7733,8677911.501,Adventdalen
13496,2015,523858.7783,8677911.251,Adventdalen
13497,2015,523857.7833,8677911.001,Adventdalen
13498,2015,523856.7883,8677910.751,Adventdalen
13499,2015,523855.7933,8677910.501,Adventdalen
13500,2015,523854.7983,8677910.251,Adventdalen
13501,2015,523853.8033,8677910.001,Adventdalen
13502,2015,523852.8083,8677909.751,Adventdalen
13503,2015,523851.8133,8677909.501,Adventdalen
13504,2015,523850.8183,8677909.251,Adventdalen
13505,2015,523849.8233,8677909.001,Adventdalen
13506,2015,523848.8283,8677908.751,Adventdalen
13507,2015,523847.8333,8677908.501,Adventdalen
